order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
988,9d6b9b62-6b53-4a19-a902-b73fcf39f648,Fashion,486.42,1,2024-03-08,South America,Cash,5,f,3.1,20,389.14
989,e39836bb-e23d-4faa-afad-49e9c41c147e,Beauty,299.52000000000004,5,2025-11-23,South America,BankTransfer,5,f,2.4,0,1497.6
990,1139fa12-34c1-43ea-bd9c-4e6404015ced,Automotive,22.23,6,2025-11-21,Europe,PayPal,8,f,4.9,0,133.38
991,7249f62c-0898-4462-980c-b95c19d45deb,Electronics,391.79699999999997,4,2025-11-03,Asia,Cash,6,f,4.5,10,1410.47
992,df495037-b40a-4181-ac09-bdb799086e47,Fashion,125.37,5,2023-03-01,Africa,PayPal,6,t,2.3,5,595.51
993,0b531932-bd94-49aa-bea6-e5b20c760d28,Fashion,411.15,4,2023-04-29,North America,PayPal,2,f,3.0,5,1562.37
994,8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,Electronics,50.22,2,2023-04-14,South America,BankTransfer,6,f,2.6,10,90.4
995,c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,Beauty,96.2,1,2024-07-15,North America,BankTransfer,6,f,2.1,10,86.58
996,fe54ee4b-80ff-4173-a3df-ecd70e731dd7,Automotive,410.65,1,2025-10-31,South America,Cash,9,f,3.8,5,390.12
997,ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,Beauty,18.17,3,2023-03-04,Europe,PayPal,8,f,4.2,0,54.51
998,93d563ae-51a3-4c26-937b-f79bbb44badc,Home,106.91,4,2025-07-02,South America,PayPal,2,f,4.0,0,427.64
999,d18183d1-ac2b-4cfc-85c5-1060991121e7,Automotive,481.55,2,2024-12-17,South America,BankTransfer,9,f,2.3,5,914.94
1000,e0527739-4d40-4f1b-bca5-be2952171bf3,Fashion,291.48,5,2023-07-05,Asia,BankTransfer,2,f,4.5,10,1311.66
